name,code,summary,OI,OI_sec,OI_mar,EPS,EPS_sec,EPS_mar,PER,PER_sec,PER_mar,EV/EBITDA,EV/EBITDA_sec,EV/EBITDA_mar,ROE,ROE_sec,ROE_mar,DY,DY_sec,DY_mar,52B,52B_sec,52B_mar
브이원텍,A251630,"동사는 2006년 5월 30일에 설립되었으며, 2017년 7월 13일 코스닥시장에 주식을 상장함. 동사는 디스플레이 압흔검사 S/W 및 검사장비,  OLED Mask 관련 S/W 및 검사장비, 2차전지 검사시스템, 미세먼지 측정기 사업을 영위하고 있음. 동사의 시스템은 독보적인 기술력을 인정받아 2017년 글로벌 스마트폰 제조사에 'L-Shape Battery'를 공급하는 국내 대형 2차전지 제조업체로부터 첫 수주를 확보했음. 2020년 6월 전년동기 대비 연결기준 매출액은 18% 증가, 영업이익은 18.5% 증가, 당기순이익은 0.5% 감소. 동사 매출은 전년 동기 대비 즈악에 따라 영업이익 역시 전년 동기 대비 소폭 증가함.  영업이익이 증가했고 이자 수익 등은 늘었지만 전년 동기 기타 수익 영향으로 인해 당기순이익은 전년 동기와 비교해 비슷한 수준을 기록. 매출 규모 대비 전반적으로 양호한 이익률 유지.",48,"32,896","105,734",442,487.64,929.35,20.91,164.38,78.76,26.84,16.54,13.99,8.37,1.08,2.27,1.08,0.62,0.68,1.34,1.03,1.00
브이티지엠피,A018290,"코스메틱, 라미네이팅 기계 및 필름, 미디어커머스, 바이오 사업을 제조 및 서비스. 1985년 순수 자체 기술로 만든 라미네이팅 기계를 시작으로 라미네이팅 기계와 필름 생산량의 90% 이상을 해외 시장에 수출하였으며 최근에는 국내시장에서도 점유율 70%를 확보하고 있음. 동사의 기존 라미네이팅 사업은 경쟁력있는 신제품개발, 다국적기업과의 협업 등을 하고 있고, 바이오산업은 동사의 자회사인 지엠피 바이오와 상호협력하여 하고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 16.7% 증가, 영업이익은 27.9% 증가, 당기순이익은 238.2% 증가. 화장품 사업부의 판매 호조로 매출액이 증가하였음. 이자비용의 증가와 금융자산평가손실에도 불구하고, 법인세 감소의 영향으로 당기순이익이 증가하였음.  화장품 사업부는 중국시장을 타겟으로 매출이 확대되고 있으나, 미국 및 일본 시장 등에 새롭게 판로를 개척할 예정임.",103,"32,896","105,734",96,487.64,929.35,93.94,164.38,78.76,30.57,16.54,13.99,4.98,1.08,2.27, ,0.62,0.68,0.70,1.03,1.00
블러썸엠앤씨,A263920,"동사는 2002년 6월 설립되었으며 2017년 9월 코스닥시장에 상장하였음. 화장품 소품(스펀지, 퍼프, 화장품 용기) 등의 제조 판매 및 도소매를 주요 사업으로 하고 있음. 주요 국내 경쟁업체와 메이크업 스펀지 및 퍼프 부자재업체의 매출을 비교하면 동사의 시장점유율은 약 15%를 차지함. 특허 제품인 함침용 스펀지와 비중국향 매출 증가라는 점에서 특정 제품과 업체에 대한 높은 의존도를 가진 경쟁사들과는 다른 경쟁력을 가짐.2020년 6월 전년동기 대비 연결기준 매출액은 7.6% 감소, 영업손실은 1297% 증가, 당기순손실은 2222.6% 증가. 동사는 국내 최고의 메이크업 NBR 스펀지 발포기술을 보유하고 있어 다양한 스펙트럼의 스펀지 제품을 제조 가능하여 경쟁력 기대. 2005년부터 개발, 제조중인 메이크업 용기로 매년 20억원대 이상의 꾸준한 매출을 기록하고 있고 편향적이지 않게 다양한 거래처를 보유하여 매출이 안정적임.",8,"32,896","105,734",-538,487.64,929.35,N/A,164.38,78.76,41.94,16.54,13.99,-12.02,1.08,2.27, ,0.62,0.68,0.57,1.03,1.00
블루콤,A033560,"1990년 2월 삼부물산으로 설립되었으며, 2011년 1월 코스닥 시장에 상장하였음, 자체기술을 바탕으로 휴대폰용 음향부품인 TRANSDUCER BUZZER를 개발. 스마트폰 액세서리로 블루투스 헤드셋 및 스마트폰 부품으로 마이크로 스피커, 리니어 진동모터를 제조·판매하고 있으며 본사는 제품 개발과 마케팅을 담당하고 있음. 2019년 10월에 중국 휴대폰 부품사업장 매각을 완료하여 당기말 연결종속회사는 베트남 현지법인 1개임.2020년 6월 전년동기 대비 연결기준 매출액은 29.2% 감소, 영업손실은 19.3% 감소, 당기순손실은 34.9% 감소. 동사의 주력제품인 무선 이어폰 시장의 변화로 톤플러스 등 넥밴드형 이어폰 수요 감소에 따라 매출 감소 및 적자 구조가 지속됨. 시장의 변화에 적극적으로 대응하고자 완전 무선 이어폰(TWS, True Wireless Earbuds)을 개발하여 DECIBEL, Ex-FIT의 자체 브랜드로 판매를 하고 있음.",-121,"28,444","105,734",101,"1,584.80",929.35,33.82,50.13,78.76,N/A,11.83,13.99,1.09,3.61,2.27, ,0.69,0.68,0.79,1.01,1.00
비나텍,A126340,"다량의 전력을 일시에 저장해두었다가 필요에 따라 전력을 방출하는 슈퍼커패시터, 수소를 연료로 대기 중 산소와 전기화학반응에 의해 직접 변환 발전하는 수소연료전지 소재 및 부품사업을 영위. 슈퍼커패시터 중 동사가 주력사업으로 하고 있는 중형 커패시터는 자동차용 기어박스, 블랙박스 등에 사용됨. 2018년 슈퍼커패시터의 확대로 베트남 공장을 완공하였으며, 2019년 R&D CENTER의 완공으로 연료전지 부품개발 및 양산준비를 완료.2020년 6월 전년동기 대비 연결기준 매출액은 14.4% 증가, 영업이익은 18.6% 증가, 당기순이익은 87.6% 증가. 슈퍼커패시터 산업은 운송, 산업 및 전방시장 수요의 확대로 성장세가 지속될 것으로 예상되며 전세계의 전력 효율 증대와 풍력, 태양광 시장 등의 고속성장, 친환경자동차 시장의 확대로 수요가 꾸준하게 증가. 스마트미터 매출은 주요선진국에서 개발도상국으로 그 수요가 확대되면서 꾸준한 성장세를 이어갈 것으로 전망.",60,"28,444","105,734","1,057","1,584.80",929.35,16.23,50.13,78.76,11.82,11.83,13.99,30.47,3.61,2.27, ,0.69,0.68,.4359,1.01,1.00
비덴트,A121800,"동사는 HD디지털 방송용 디스플레이의 개발, 제조 및 판매를 주요 사업으로 영위함. Tvlogic America. co., Ltd와 넥스토디아이 2개 회사를 연결대상 종속회사로 두고 있음. 미국의 Marshall Electronics, Flanders Scientific, Ikan, SmallHD 독일의 HD2Line, 영국의 Vutrix 등이 주요 경쟁사임. HD 디지털 방송용 디스플레이 글로벌 시장에서 소니에 이어 2위임.2020년 6월 전년동기 대비 연결기준 매출액은 44.6% 감소, 영업손실은 160.4% 증가, 당기순이익은 3840% 증가. 국내 시장의 주요 지상파방송사업자는 KBS, MBC, SBS, EBS, OBS 등으로서 해외 대비 극히 적은 수준. 동사는 암호화폐 거래소 ‘빗썸(Bithumb)’의 기획, 개발을 통해 습득한 P2P 네트워크 기술 노하우를 바탕으로 블록체인 기술을 개발하는 데 박차를 가하고 있음.",-18,"28,444","105,734",-258,"1,584.80",929.35,N/A,50.13,78.76,N/A,11.83,13.99,-3.01,3.61,2.27, ,0.69,0.68,0.26,1.01,1.00
비디아이,A148140,"동사는 화력발전과 관련된 보조기기(BOP) 설비를 제조 및 판매하는 사업의 주된 영업부문으로 하고 있음. 주요매출처는 화력발전소의 건설 및 성능 업그레이드, 개·보수 사업을 하는 한국전력 자회사와 민간 EPC 사업자임. 대표적으로 한화건설 Marafiq/Yanbu(사우디)발전소, 대우건설 JORF LASFAR(모로코)발전소, 두산중공업 MongDoung/VinhTan발전소 등 해외 프로젝트 실적을 보유함.2020년 6월 전년동기 대비 연결기준 매출액은 127.7% 증가, 영업손실은 1303.5% 증가, 당기순손실은 1579.7% 증가. 최근에는 향후 입찰 증가가 예상되는 기존 발전소의 환경설비 교체 및 성능개선 시장에서 약 1,600억원의 삼천포 5,6호기 석탄화력발전소 환경설비 개선 공사를 수주. 한국남부발전과 공동으로 '옥내저탄장 자연발화 방지시스템' 특허를 취득하였음.",30,"32,896","105,734",-8,487.64,929.35,N/A,164.38,78.76,22.01,16.54,13.99,-0.31,1.08,2.27, ,0.62,0.68,0.72,1.03,1.00
비보존 헬스케어,A082800,"동사는 정교한 반도체 기술을 바탕으로 LED 광원을 이용한 다양한 Top View LED Type PKG, LED 조명용 Module 등을 제조하고 있음. 주생산품은 White LED임. 창사 이래 LED 단일 사업만 해온 LED 패키징 전문기업으로 제품별 전용 LINE化 구축에 따른 생산성 향상, 제품별 포트폴리오 확보, 특허 관련 라이센스 보유 등 경쟁력을 보유. 조명용 고효율 Power LED를 개발 및 양산함.2020년 6월 전년동기 대비 별도기준 매출액은 3.2% 감소, 영업이익 흑자전환, 당기순손실은 92% 증가. 매출감소 대비 원가율이 개선되고 판관비 절감으로 고정비용이 감소, 영업이익 흑자전환 달성하었으나 대규모 순손실을 기록함. 동사는 PKG부분은 니치마켓을 타깃으로 고효율 PKG등 산화방지용, 미용용, 방송용등 부가가치있는 특수한 PKG생산에 주력. 일반조명용 PKG는 OEM으로 대체 중.",-20,"28,444","105,734",-305,"1,584.80",929.35,N/A,50.13,78.76,"1,728.53",11.83,13.99,-31.56,3.61,2.27, ,0.69,0.68,1.00,1.01,1.00
비비씨,A318410,"동사는 2008년 6월 설립되었으며, 합성 모노사에 기반한 덴탈케어, 뷰티케어 및 산업현장 케어 소재 사업을 주요 사업으로 영위. P&G가 세계 최초로 개발한 앵커리스 전동칫솔 및 Colgate의 앵커리스 매뉴얼 칫솔에 동사의 앵커리스 전용 소재가 채용됨. 신규 사업으로 필터 여재(에어필터 및 액체필터용) 및 이를 활용한 완제품 개발을 추진하고 있으며, 개인 위생용 마스크 생산 진행중.2020년 6월 전년동기 대비 연결기준 매출액은 19.1% 증가, 영업이익은 34.1% 증가, 당기순이익은 35.7% 증가. 합성 모노사 생산을 위해 자회사인 케이앤케이를 설립하여 기능성 합성 모노사의 연구개발 및 설계도 병행하고 있음. 마스카라 브러쉬, 아이라이너, 아이래쉬(인조속눈썹) 등의 뷰티케어 소재와 산업현장 케어 소재에 이르는 시장의 개척에도 도전하고 있음.",76,"32,896","105,734","1,183",487.64,929.35, ,164.38,78.76,0.29,16.54,13.99,34.14,1.08,2.27, ,0.62,0.68,.86705,1.03,1.00
비씨월드제약,A200780,"1980년 3월 극동제약 주식회사로 설립되어 2007년 1월 사명을 변경하였으며, 의약품의 제조 및 판매를 주요사업으로 영위. 국내 유수의 제약기업에 당사 제품을 납품, 아시아 등 여러나라에 전문의약품을 수출. 직접판매용 신제품 및 CMO 사업을 확장해가고 있으며, 동사가 가진 R&D 제제기술력을 바탕으로 국내 대형제약회사에 기술 이전 및 해외 주요 기업에 기술 수출을 추진.2020년 6월 전년동기 대비 연결기준 매출액은 18.3% 증가, 영업이익은 42.9% 감소, 당기순이익은 4.3% 증가. 의약품 제조부문의 제품은 모두 고른 성장을 보이고 있어 안정적으로 매출이 상승하였음. 그러나 원가 및 판관비, 인건비가 크게 증가하여 영업이익은 적자 유지 중임.  동사는 매년 매출액 대비 약14%의 R&D 투자와 종업원수의 약 25% 이상을 연구개발 인력으로 확보하고 있어 향후 지속적인 성장이 기대되고 있음.",66,"32,896","105,734",685,487.64,929.35,21.08,164.38,78.76,17.71,16.54,13.99,6.47,1.08,2.27,0.63,0.62,0.68,1.08,1.03,1.00
비아트론,A141000,"동사는 2001년 12월 26일 반도체 및 평판디스플레이 제조용 기계제조업 등을 목적으로 설립. 반도체 및 평판디스플레이 제조용 기계제조업을 영위, 주요제품은 디스플레이 패널 제작을 위한 장비 중 전공정 장비에 속하는 backplane 제조 관련 열처리장비임. 열처리 장비는 고품위 패널인 AMOLED/고해상도 LCD 분야의 LTPS-TFT 기판 제조와 대면적 Oxide TFT Back- plane 제조에 필수적으로 적용.2020년 6월 전년동기 대비 연결기준 매출액은 21.4% 감소, 영업이익은 52.6% 증가, 당기순이익은 76.4% 증가. 최근에는 국내 디스플레이 업체 및 중국 패널업체들이 디스플레이를 저렴한 가격대로 상용화하기 위해 신기술을 적용한 증설 투자를 동시다발적으로 계획하고 있어 수혜를 받을 것으로 예상 중국업체들이 중국 정부의 지원정책으로 공격적인 투자가 이루어지고 있어 이러한 환경을 최대한 활용하는 전략 수립을 위해 노력중.",38,"28,444","105,734",396,"1,584.80",929.35,27.38,50.13,78.76,28.90,11.83,13.99,3.66,3.61,2.27, ,0.69,0.68,1.12,1.01,1.00
비에이치,A090460,"동사는 첨단 IT산업의 핵심부품인 FPCB와 그 응용부품을 전문적으로 제조, 공급하는 회사로 전문 FPCB 벤처 기업임. FPCB 제품의 주요 목표시장은 스마트폰, OLDE, LCD모듈, 카메라모듈, 가전용TV, 전장부품 등을 생산하는 세트 메이커임. 고객의 대부분은 삼성전자, LG전자, 삼성디스플레이등 국내 대형 IT제조업체들이며 또한 일본과 중국 등지로 해외 고객 확보에 전력을 다하고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 15.4% 증가, 영업이익은 88.4% 감소, 당기순이익은 82.3% 감소. 코로나19의 영향은 국내 및 해외 고객사의 전반적인 출하향 감소로 이어졌음.  하반기 북미향 OLED 채용의 가시화되면서, 동사가 이행할 물량이 증가할 전망. 코로나19로 인해 1~2개월 생산이 지연되어 3분기보다 4분기에 매출이 집중될 것으로 판단.",626,"28,444","105,734","1,732","1,584.80",929.35,12.67,50.13,78.76,7.76,11.83,13.99,24.22,3.61,2.27, ,0.69,0.68,1.47,1.01,1.00
비에이치아이,A083650,"동사는 1998년 6월 12일 국내외 발전용, 제철용 산업설비를 제작, 판매하는 것을 주 영업목적으로 설립되었으며, 2005년 12월 코스닥시장에 상장함. 동사는 발전용 설비를 전문으로 설계ㆍ생산하는 사업을 영위하며, 주된 고객으로 한전 및 발전사업자, 대형건설사, 포스코를 포함한 제철회사 등이 있음. PC보일러 부문 원천기술보유 기업 인수를 바탕으로 국내 노후 화력발전소 성능개선 및 교체시장에서의 영업력을 강화함.2020년 6월 전년동기 대비 연결기준 매출액은 35.5% 증가, 영업이익 흑자전환, 당기순이익 흑자전환. 매출 증대와 인건비 등 각종 비용을 절감한 것을 바탕으로 영업이익과 당기순이익 흑자를 기록함. 동사는 스터링엔진 발전시스템, 한국형 지중열교환기 최적설계, Plate Fin Type 열교환기, 고온용 Recuperator 설계  등의 기술개발을 지속하는 중.",-125,"32,896","105,734",-569,487.64,929.35,N/A,164.38,78.76,N/A,16.54,13.99,-19.22,1.08,2.27, ,0.62,0.68,1.13,1.03,1.00
