name,code,summary,OI,OI_sec,OI_mar,EPS,EPS_sec,EPS_mar,PER,PER_sec,PER_mar,EV/EBITDA,EV/EBITDA_sec,EV/EBITDA_mar,ROE,ROE_sec,ROE_mar,DY,DY_sec,DY_mar,52B,52B_sec,52B_mar
롯데정보통신,A286940,"2017년 11월 설립되어 정보시스템과 관련된 설비, 인력, 하드웨어 등을 위탁 관리, 운영하는 SM사업부문과 정보시스템 구축 계획 및 운영 전략을 기획하고 시스템 설계 및 개발을 지원하는 SI사업부문을 영위함. SM사업부문은 롯데그룹 내 유통과 서비스 등 IT 시스템을 구축한 경험을 바탕으로 공공과 민간 분야 시스템 운영 사업 수주.  동사는 솔루션 확보를 위해 그룹웨어,전자결제,금융솔루션 등을 개발하여 고객에게 인정받고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 3.5% 증가, 영업이익은 6.3% 감소, 당기순이익은 59.5% 감소. 동사 매출은 전년 동기 대비 소폭 증가했지만 매출 증가에 따른 매출원가 또한 늘어나면서 영업이익은 전년 동기 대비 소폭 감소함.  법인세 비용 등 제반 비용 부담 증가로 인해 당기순이익은 전년 동기 대비 반토막 수준으로 감소하며 수익성이 악화되고 있음.",411,"80,528","1,381,841","3,679","5,162.54","3,242.61",11.21,35.78,19.81,8.08,12.17,7.14,14.77,6.55,4.70,1.70,1.03,1.99,0.57,0.67,1.00
롯데제과,A280360,"인적분할로 설립되어 2017년 10월 재상장하였으며 식품 제조, 가공, 판매 및 수입 판매업 등을 주요 사업으로 영위. 주요 제품으로는 빼빼로, 마가렛트, 꼬깔콘 등이 있으며 껌과 초콜릿 분야에서는 자일리톨, 가나와 같은 브랜드로 시장을 선도. 종속회사인 Lotte Kolson (Private) Limited는 파키스탄 내 제과제조 분야에서 자리매김, 최근 신공장을 건축하여 현지에서 초코파이와 스파우트 껌의 자체 생산 판매 개시.2020년 6월 전년동기 대비 연결기준 매출액은 3.7% 감소, 영업이익은 3.2% 증가, 당기순이익은 22.7% 감소. 2017년 6월 서울 마곡 R&D산업단지에 기존보다 5배 가량 큰 규모로 롯데중앙연구소를 확장 오픈하여 운영. 미국 PEPSICO.INC와 같은 세계 일류기업과 스낵 기술 도입 계약을 체결하는 등 식품 분야의 품질 향상과 기술 노하우 축적을 위해 노력.",973,"25,675","1,381,841","5,932","3,534.69","3,242.61",25.20,25.42,19.81,7.71,8.65,7.14,3.19,4.00,4.70,0.87,1.32,1.99,0.30,0.57,1.00
롯데지주,A004990,"식품 제조, 가공, 판매 및 수입 판매업 등을 영위할 목적으로 1967년 설립되었으며, 2017년 10월 제과사업을 영위하는 롯데제과를 분할하여 롯데지주 주식회사로 명칭이 변경됨. 또한, 2017년 10월 1일을 분할합병기일로 하여 당사의 계열회사인 롯데쇼핑, 롯데칠성음료, 롯데푸드의 분할된 투자사업부문을 합병하여 지주회사체제로 전환함. 버거킹 일본과 낙천신식기술(북한)유한공사 청산 및 롯데 싱가포르 PTE를 신규 설립함.2020년 6월 전년동기 대비 연결기준 매출액은 4.7% 감소, 영업이익은 18.4% 감소, 당기순이익 적자전환. 코로나19에 따른 영업 환경 부진에도 불구하고 롯데리아를 운영하는 롯데GRS의 적자 폭 축소, 롯데정보통신의 실적 선방, 세븐일레븐의 영업 흑자 전환 등은 긍정적임. 롯데케미칼의 대산공장 가동에 따른 효과, 롯데푸드의 연결 재무제표 실적 편입에 따른 성장 등도 예상됨.","1,749","421,978","1,381,841","-3,395","3,122.72","3,242.61",N/A,8.13,19.81,10.72,3.31,7.14,-5.21,7.07,4.70,2.82,3.54,1.99,1.02,0.85,1.00
롯데칠성음료,A005300,"동사는 1950년 설립되었으며 탄산음료 및 주스 등의 음료 제품 및 소주, 맥주 등의 주류 제품을 보유한 종합음료회사임. 동사는 다양한 히트 상품을 보유한 음료사업에 소주, 맥주, 위스키 등 주류 라인업이 강화되어 보다 효율적이고 통합적인 전략을 전개하며 대다수의 카테고리에서 경쟁력 있는 상품을 가지고 있음. 음료시장 1위를 확고히 하고 있으며 시장을 리딩하는 한편 소비자 니즈에 맞는 신제품 개발 및 마케팅 강화 중에 있음.2020년 6월 전년동기 대비 연결기준 매출액은 11.7% 감소, 영업이익은 45.8% 감소, 당기순이익 흑자전환. 동사 매출은 전년 동기 대비 감소했으며 매출 감소에 따라 매출원가나 판관비, 인건비 등도 줄었지만 매출 감소 폭이 생각보다 커 영업이익은 전년 동기 대비 반토막으로 줄어.  전반적인 사업 수익성이 악화됐지만 법인세 비용 부담이 큰 폭으로 줄면서 당기순이익은 흑자전환.","1,077","25,675","1,381,841","-16,243","3,534.69","3,242.61",N/A,25.42,19.81,9.21,8.65,7.14,-11.68,4.00,4.70,1.93,1.32,1.99,0.53,0.57,1.00
롯데케미칼,A011170,"동사는 1976년 석유화학제품의 제조ㆍ판매업을 영위할 목적으로 설립되어 여수, 대산 및 울산 석유화학단지 내에 공장을 두고 있음. 올레핀 계열 및 방향족 계열의 석유화학 제품군을 연구, 개발, 제조 판매하며, 각국에 판매법인과 해외지사를 설립하고 전 세계 다양한 국가로 제품을 수출하고 있음. 2020년 1월 롯데첨단소재를 흡수합병하였으며 울산IPA 증설, HDO 합작 신규사업 등 각 공장의 증설에 투자를 진행 중임.2020년 6월 전년동기 대비 연결기준 매출액은 21.3% 감소, 영업이익 적자전환, 당기순이익 적자전환. 전년동기대비 원가율이 하락하고 판관비도 줄었으나 매출 감소의 영향으로 영업이익이 적자전화함. 동사는 기존 제품의 품질 개선을 통한 고객만족 증진 및 고부가가치 신제품 개발을 통한 판매 제품의 다양화를 추구함. 롯데첨단소재와의 합병을 통하여 고부가 스페셜티 제품으로 포트폴리오를 확대하고 있음.","11,073","127,272","1,381,841","20,860","2,568.61","3,242.61",10.74,39.30,19.81,4.64,9.52,7.14,5.51,2.71,4.70,2.99,1.32,1.99,1.30,1.00,1.00
롯데푸드,A002270,"1958년 설립되어 2013년 4월부로 '주식회사 롯데삼강'에서 '롯데푸드 주식회사'로 상호변경함. 동사는 유지식품, 빙과, 육가공 등을 생산 판매하고 있으며, 주요제품으로는 빠삐코, 돼지바, 롯데햄 로스팜, 후레쉬우유 등이 있음. HMR 사업 확대에 따른 김천공장 시설증설을 진행 중이며, 유제품 분유와 연결되는 인프라를 활용하여 베이비푸드 시장에 진입, 이유식 제품을 런칭하여 직접배송 및 리테일 채널을 통하여 판매 중.2020년 6월 전년동기 대비 연결기준 매출액은 4.7% 감소, 영업이익은 11.7% 감소, 당기순이익은 190.5% 증가. 대내외 악조건 속에서 동사 매출은 전년 동기 대비 소폭 감소했으며 매출 감소에도 불구하고 인건비 등 복리후생비는 증가하면서 영업이익은 전년 동기 대비 큰 폭 감소함. 사업 수익성은 악화됐지만 1회성 이익 등으로 인해 당기순이익은 오히려 큰 폭으로 늘어남.",495,"25,675","1,381,841","33,151","3,534.69","3,242.61",12.46,25.42,19.81,6.50,8.65,7.14,5.40,4.00,4.70,2.91,1.32,1.99,0.71,0.57,1.00
롯데하이마트,A071840,"1987년 6월 하이마트로 설립된 동사는 가전제품 도소매업을 영위하며, 2020년 6월말 기준 459개의 점포와 14개의 물류센터를 운영 중임. 동사의 최대주주는 2008년 유진기업으로 변경된 후 2012년 10월 롯데쇼핑으로 다시 바꼈으며, 상호도 롯데하이마트로 변경함. 업계 1위 카테고리킬러업체로서 규모의 경제실현과 최고의 브랜드 인지도를 확보하고 있으며, 이를 바탕으로 합리적인 가격과 최고의 서비스를 고객에게 제공하고 있음.정부의 음뜸효율가전 환급정책 효과가 본격적으로 실적에 반영됐고 코로나19로 소비자들의 가전제품 교체 수요가 급증하여 2분기 양호한 실적을 달성함. 소비자들이 코로나19로 해외여행을 가지 못해 해외여행 경비 일부가 가전 구매에 사용된 것으로 추정됨. 최장 장마로 인해 올해 7월 에어컨 매출이 전년 대비 40~50%가량 줄은 것으로 추정됨. 하반기에도 소형점 위주의 비효율 점포를 폐점하면서 비용절감이 지속적으로 이루어질 예정임.","1,099","56,533","1,381,841","-4,232","2,581.43","3,242.61",N/A,28.06,19.81,5.87,9.02,7.14,-5.02,2.88,4.70,3.24,1.64,1.99,0.81,0.84,1.00
마니커,A027740,"동사는 1985년 설립되었으며 닭고기 제품의 생산 및 판매를 주요 사업으로 영위. 포장유통의 시행은 영세업체에게는 생산단가 상승으로 이어져 잠재적인 영업 위험요소로 작용할 전망이며 이미 포장유통이 이루어지는 업체는 긍정적 요일으로 작용 예상.  원재료인 생계의 안정된 수급을 위하여 위탁사육농가와  계약을 통하여 생계를 공급 받고 있으며 주요 원재료인 사료는 관계회사인 (주)팜스토리에서 양질의 사료를 안정적으로 공급받고 있음.  2020년 6월 전년동기 대비 연결기준 매출액은 23% 감소, 영업손실은 1881.3% 증가, 당기순손실은 1537.2% 증가. 코로나19에 따른 전반적인 소비침체에 공급과잉까지 이어지면서 매출이 큰 폭으로 감소한 반면 원가 및 판관비 부담은 그대로 유지되면서 영업이익은 적자 전환함.  막대한 영업적자 발생과 함께 이자 비용 부담이 가중되면서 당기순손실 역시 전년 동기 대비 대폭 확대됨.",-150,"25,675","1,381,841",-109,"3,534.69","3,242.61",N/A,25.42,19.81,N/A,8.65,7.14,-18.14,4.00,4.70, ,1.32,1.99,0.68,0.57,1.00
만도,A204320,"동사는 2014년 (주)한라홀딩스의 자동차부품 제조ㆍ판매업 부문이 인적분할되어 설립되었으며, 2014년 한국거래소 유가증권시장에 주식을 상장함. 동사는 자동차 제동장치, 조향장치, 현가장치 등을 생산하는 자동차 샤시부품 전문 제조회사임. 주요 매출처는 현대자동차, 기아자동차 및 현대모비스, 현대위아이며 이에 대한 매출액은 2019년 기준, 약 59%를 차지하며, 북미거점 OEM에서 19% 비중 차지함.2020년 6월 전년동기 대비 연결기준 매출액은 19.3% 감소, 영업이익 적자전환, 당기순이익 적자전환. 기술력은 해외 OEM에게도 인정받아 북미 GM의 글로벌 프로그램에 ABS/ESC와 같은 전자제어 제동제품과 EPS와 같은 전동 조향제품의 Project 수주에 성공하는 등 유럽 대부분의 고급 브랜드에 납품함. 코로나 장기화로 전방산업 수요 부진에 따라 매출액 감소, 영업이익 적자 전환함.","2,186","86,091","1,381,841","2,354","2,563.84","3,242.61",14.96,17.61,19.81,5.92,10.04,7.14,7.55,3.36,4.70,1.56,1.81,1.99,1.18,0.85,1.00
만호제강,A001080,"60년간 우수한 기술력을 바탕으로 최고품질의 와이어로프(W/R),특수강선, 섬유로프를 제조하여 판매하고 있음. W/R 및 섬유로프는 수산, 조선, 건설업종에 PC강선, 하이본 등은 건설및 사회간접자본시설 확충에 사용중이며 경강선, CD-BAR, 스텐레스강선등은 자동차산업, 전자산업, 일반산업용으로 공급됨. 주요원재료는 포스코, 중국, 일본으로부터 WIRE ROD등을 구매하고 있으며 롯데케미칼로부터 합성수지(PP,PE)를 구매중.2020년 3월 전년동기 대비 연결기준 매출액은 5.4% 감소, 영업손실은 69.7% 감소, 당기순이익은 451.4% 증 조선업과 해운업은 물론 건설업의 경기불활이 지속되고 있는 상황에서 고부가가치 제품을 연구 개발하고 원가경쟁력을 강화하여 수익성 극대화를 위해 노력중임. 경기회복에 대한 전망이 불확실하며, 특히 미국과 중국의 무역분쟁의 여파로 중국의 수출경기 및 성장세의 둔화가 예상됨.",-4,"58,399","1,381,841",306,"4,607.24","3,242.61",44.40,14.65,19.81,16.50,6.02,7.14,0.55,3.24,4.70,1.47,3.06,1.99,0.72,1.01,1.00
맥쿼리인프라,A088980,"동사는 사회 기반 시설에 대한 민간투자법에 따라 사회기반시설을 자산으로 하여 구성된 인프라 펀드로서 2002년 12월에 설립되었으며, 2006년 3월에 한국거래소에 상장하였음. 국내 인프라 자산의 건설 및 운영을 목적으로 하여 설립된 사업 시행자들의 주식 및 대출 채권 등과 같은 자산에 투자하고 있으며, 발생한 수익을 주주들에게 배분하는 데 주력을 하고 있음.맥쿼리인프라투융자 회사의 재무제표는 금융감독원 전자공시 시스템이 아닌, 한국거래소 KIND 상장공시시스템 상에서는 확인할 수 있음. 동사의 2011년 연간 매출액은 1,624.3억원으로 전년대비 2.3% 감소하였으며, 당기순이익은 1,055.8억원을 기록하며 전년대비 5.3% 감소하였음. 자산총계는 2조 1,265.2억원이며, 자기자본비율 값은 79.3%임.",,,,,,,,,,,,,,,,,,,,,
메리츠금융지주,A138040,"2011년 메리츠화재해상보험에서 인적 분할하여 설립한 국내 최초의 보험지주회사로, 금융업을 영위하거나 이와 밀접한 관련이 있는 자회사 등의 지배 내지 경영관리를 주사업으로 영위. 지주체제를 통해 그룹의 리스크 및 대응 프로세스를 견고히 하였고, 강도 높은 비용 절감을 추진하는 등 금융위기에 빠르게 대처함. 주요 종속회사는 메리츠화재해상보험(손해보험업), 메리츠종합금융증권(금융투자업), 메리츠캐피탈(여신전문업) 등이 있음.2020년 6월 전년동기 대비 연결기준 매출액은 51.9% 증가, 영업이익은 19.3% 증가, 당기순이익은 10.7% 증가. 주요 사업부문인 금융투자업부문과 손해보험업 부문의 안정적인 실적 시현하면서 글로벌 금융시장의 불확실성에서도 견고한 수익 창출. 여신금융 자회사인 메리츠캐피탈은 전년도 상반기 500억원의 유상증자를 통한 자본여력을 바탕으로 자동차금융과 기업금융의 균형있는 자산포트폴리오를 갖추어 성장하고 있음.","9,623","421,978","1,381,841","2,841","3,122.72","3,242.61",4.15,8.13,19.81, ,3.31,7.14,15.26,7.07,4.70,4.66,3.54,1.99,0.50,0.85,1.00
메리츠증권,A008560,"1973년 설립된 투자매매업, 투자중개업, 투자자문업, 투자일임업, 집합투자업, 신탁업 및 기업에 대한 신용공여 등의 업무를 영위하고 있는 메리츠금융그룹의 종합금융투자회사. 당분기말 현재 지점 7개(영업부 포함)를 운영하고 있으며, 주요 종속회사는 메리츠캐피탈이 있음. 종합금융업이 2020년 4월에 종료되어, 사명을 메리츠증권 주식회사로 변경하였음. 2020년 6월 2,000억원 규모의 제3자배정(메리츠금융지주) 유상증자 실시함.2020년 6월 전년반기 대비 연결기준 매출액 77.8% 증가, 영업이익 10.1% 증가, 당기순이익은 10.2% 감소. 반면 부진했던 전분기 대비해서는 지배주주순이익 52.2% 증가하였음. 이는 트레이딩부문의 수익이 1,512억원 (QoQ +566.1%)을 기록하였으며, 브로커리지 수익이 192억원으로 57.4% 증가였기 때문임. 기업금융(IB)수수료는 917억원으로 전분기 및 전년동기비 각각 35.9%, 6.4% 감소하였음.","6,799","37,538","1,381,841",789,"1,339.38","3,242.61",4.80,6.50,19.81, , ,7.14,15.06,8.72,4.70,5.28,3.60,1.99,0.90,1.21,1.00
메리츠화재,A000060,"1922년 국내 최초로 설립된 손해보험회사로, 메리츠금융그룹 기업집단에 속해있으며 손해보험업 및 이에 관련된 부대사업을 영위하고 있음. 장기 보장성 신계약은 업계 최고 수준의 장기상품 경쟁력을 바탕으로, 지속적으로 업계 상위 수준의 성장율을 나타내고 있음. 보장성, 특히 인보험 중심의 장기보험 판매전략을 유지하면서 자동차보험 경쟁력 제고, 수익중심의 일반보험 영업전략을 통하여 수익성을 기반으로 한 보험성장 정책을 추진하고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 16.9% 증가, 영업이익은 34% 증가, 당기순이익은 32.4% 증가. 장기보험 매출은 전년동기대비 17.9% 성장하였으며, 전년동기대비 일반보험 매출은 7.4%, 자동차보험 매출은 5.9% 증가함. 장기보험 합산 손해율의 개선이 이익 증가의 핵심 요인이 되었으며, 수익성 위주로의 전략 선회 및 코로나19 영향 등으로, 인보험 신계약 매출 규모 100억 초반 수준에서 유지됨.","3,528","41,959","1,381,841","2,643","2,147.14","3,242.61",6.75,12.99,19.81, , ,7.14,12.76,3.96,4.70,4.76,3.25,1.99,0.44,0.76,1.00
